ID	code	seed_count	full_count	Species	Genus	Family	Order	Class	Phylum	Kingdom	Superkingdom
6047	GEOCY	2	0	Geodia cydonium	Geodia	Geodiidae	Tetractinellida	Demospongiae	Porifera	Metazoa	Eukaryota
6073	9CNID	8	34959	NA	NA	NA	NA	NA	Cnidaria	Metazoa	Eukaryota
6082	HYDVD	3	0	Hydra viridissima	Hydra	Hydridae	Anthoathecata	Hydrozoa	Cnidaria	Metazoa	Eukaryota
6087	HYDVU	14	0	Hydra vulgaris	Hydra	Hydridae	Anthoathecata	Hydrozoa	Cnidaria	Metazoa	Eukaryota
6091	POLPE	7	0	Polyorchis penicillatus	Polyorchis	Polyorchidae	Anthoathecata	Hydrozoa	Cnidaria	Metazoa	Eukaryota
6096	PODCA	3	0	Podocoryna carnea	Podocoryna	Hydractiniidae	Anthoathecata	Hydrozoa	Cnidaria	Metazoa	Eukaryota
6106	ACTEQ	5	0	Actinia equina	Actinia	Actiniidae	Actiniaria	Anthozoa	Cnidaria	Metazoa	Eukaryota
6108	ANESU	5	0	Anemonia sulcata	Anemonia	Actiniidae	Actiniaria	Anthozoa	Cnidaria	Metazoa	Eukaryota
6110	ANTEL	9	0	Anthopleura elegantissima	Anthopleura	Actiniidae	Actiniaria	Anthozoa	Cnidaria	Metazoa	Eukaryota
6111	ANTFU	1	0	Anthopleura fuscoviridis	Anthopleura	Actiniidae	Actiniaria	Anthozoa	Cnidaria	Metazoa	Eukaryota
6112	ANTXA	2	0	Anthopleura xanthogrammica	Anthopleura	Actiniidae	Actiniaria	Anthozoa	Cnidaria	Metazoa	Eukaryota
6114	CALPA	5	0	Calliactis parasitica	Calliactis	Hormathiidae	Actiniaria	Anthozoa	Cnidaria	Metazoa	Eukaryota
6118	ENTQU	1	0	Entacmaea quadricolor	Entacmaea	Actiniidae	Actiniaria	Anthozoa	Cnidaria	Metazoa	Eukaryota
6123	STIHL	6	0	Stichodactyla helianthus	Stichodactyla	Stichodactylidae	Actiniaria	Anthozoa	Cnidaria	Metazoa	Eukaryota
6135	RENKO	3	0	Renilla koellikeri	Renilla	Renillidae	Pennatulacea	Anthozoa	Cnidaria	Metazoa	Eukaryota
6136	RENRE	9	0	Renilla reniformis	Renilla	Renillidae	Pennatulacea	Anthozoa	Cnidaria	Metazoa	Eukaryota
6157	9PLAT	16	57421	NA	NA	NA	NA	NA	Platyhelminthes	Metazoa	Eukaryota
6161	DUGJA	3	0	Dugesia japonica	Dugesia	Dugesiidae	Tricladida	Rhabditophora	Platyhelminthes	Metazoa	Eukaryota
6178	9TREM	68	45101	NA	NA	NA	NA	Trematoda	Platyhelminthes	Metazoa	Eukaryota
6182	SCHJA	76	0	Schistosoma japonicum	Schistosoma	Schistosomatidae	Strigeidida	Trematoda	Platyhelminthes	Metazoa	Eukaryota
6183	SCHMA	552	9472	Schistosoma mansoni	Schistosoma	Schistosomatidae	Strigeidida	Trematoda	Platyhelminthes	Metazoa	Eukaryota
6185	SCHHA	1	0	Schistosoma haematobium	Schistosoma	Schistosomatidae	Strigeidida	Trematoda	Platyhelminthes	Metazoa	Eukaryota
6192	FASHE	5	0	Fasciola hepatica	Fasciola	Fasciolidae	Plagiorchiida	Trematoda	Platyhelminthes	Metazoa	Eukaryota
6199	9CEST	66	11384	NA	NA	NA	NA	Cestoda	Platyhelminthes	Metazoa	Eukaryota
6204	TAESO	1	0	Taenia solium	Taenia	Taeniidae	Cyclophyllidea	Cestoda	Platyhelminthes	Metazoa	Eukaryota
6205	HYDTA	38	11080	Hydatigera taeniaeformis	Hydatigera	Taeniidae	Cyclophyllidea	Cestoda	Platyhelminthes	Metazoa	Eukaryota
6210	ECHGR	39	11446	Echinococcus granulosus	Echinococcus	Taeniidae	Cyclophyllidea	Cestoda	Platyhelminthes	Metazoa	Eukaryota
6211	ECHMU	1046	12011	Echinococcus multilocularis	Echinococcus	Taeniidae	Cyclophyllidea	Cestoda	Platyhelminthes	Metazoa	Eukaryota
6216	HYMDI	40	12001	Hymenolepis diminuta	Hymenolepis	Hymenolepididae	Cyclophyllidea	Cestoda	Platyhelminthes	Metazoa	Eukaryota
6221	CERLA	3	0	Cerebratulus lacteus	Cerebratulus	Cerebratulidae	Heteronemertea	Pilidiophora	Nemertea	Metazoa	Eukaryota
6238	CAEBR	1868	21613	Caenorhabditis briggsae	Caenorhabditis	Rhabditidae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
6239	CAEEL	7865	35887	Caenorhabditis elegans	Caenorhabditis	Rhabditidae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
6248	STRER	51	14834	Strongyloides stercoralis	Strongyloides	Strongyloididae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
6252	ASCLU	2	0	Ascaris lumbricoides	Ascaris	Ascarididae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
6253	ASCSU	32	0	Ascaris suum	Ascaris	Ascarididae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
6265	TOXCA	56	19097	Toxocara canis	Toxocara	Toxocaridae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
6269	ANISI	3	0	Anisakis simplex	Anisakis	Anisakidae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
6271	PSEDC	1	0	Pseudoterranova decipiens	Pseudoterranova	Anisakidae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
6277	ACAVI	2	12645	Acanthocheilonema viteae	Acanthocheilonema	Onchocercidae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
6279	BRUMA	405	17524	Brugia malayi	Brugia	Onchocercidae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
6280	BRUPA	19	14081	Brugia pahangi	Brugia	Onchocercidae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
6282	ONCVO	25	13837	Onchocerca volvulus	Onchocerca	Onchocercidae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
6287	DIRIM	2	0	Dirofilaria immitis	Dirofilaria	Onchocercidae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
6289	HAECO	11	0	Haemonchus contortus	Haemonchus	Haemonchidae	Strongylida	Chromadorea	Nematoda	Metazoa	Eukaryota
6290	HAEPC	35	17233	Haemonchus placei	Haemonchus	Haemonchidae	Strongylida	Chromadorea	Nematoda	Metazoa	Eukaryota
6293	WUCBA	49	11644	Wuchereria bancrofti	Wuchereria	Onchocercidae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
6306	MELIC	1	0	Meloidogyne incognita	Meloidogyne	Meloidogynidae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
6313	ANGCA	30	13077	Angiostrongylus cantonensis	Angiostrongylus	Angiostrongylidae	Strongylida	Chromadorea	Nematoda	Metazoa	Eukaryota
6317	OSTOS	1	0	Ostertagia ostertagi	Ostertagia	Haemonchidae	Strongylida	Chromadorea	Nematoda	Metazoa	Eukaryota
6319	TRICO	1	0	Trichostrongylus colubriformis	Trichostrongylus	Trichostrongylidae	Strongylida	Chromadorea	Nematoda	Metazoa	Eukaryota
6326	BURXY	1	0	Bursaphelenchus xylophilus	Bursaphelenchus	Aphelenchoididae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
6334	TRISP	178	24028	Trichinella spiralis	Trichinella	Trichinellidae	Trichinellida	Enoplea	Nematoda	Metazoa	Eukaryota
6337	TRIPS	14	20635	Trichinella pseudospiralis	Trichinella	Trichinellidae	Trichinellida	Enoplea	Nematoda	Metazoa	Eukaryota
6340	9ANNE	7	0	NA	NA	NA	NA	NA	Annelida	Metazoa	Eukaryota
6344	AREMA	2	0	Arenicola marina	Arenicola	Arenicolidae	Capitellida	Polychaeta	Annelida	Metazoa	Eukaryota
6350	GLYDI	6	0	Glycera dibranchiata	Glycera	Glyceridae	Phyllodocida	Polychaeta	Annelida	Metazoa	Eukaryota
6359	PLADU	3	0	Platynereis dumerilii	Platynereis	Nereididae	Phyllodocida	Polychaeta	Annelida	Metazoa	Eukaryota
6361	TYLHE	6	0	Tylorrhynchus heterochaetus	Tylorrhynchus	Nereididae	Phyllodocida	Polychaeta	Annelida	Metazoa	Eukaryota
6386	TUBTU	1	0	Tubifex tubifex	Tubifex	Naididae	Haplotaxida	Clitellata	Annelida	Metazoa	Eukaryota
6396	EISFE	2	0	Eisenia fetida	Eisenia	Lumbricidae	Haplotaxida	Clitellata	Annelida	Metazoa	Eukaryota
6398	LUMTE	39	0	Lumbricus terrestris	Lumbricus	Lumbricidae	Haplotaxida	Clitellata	Annelida	Metazoa	Eukaryota
6405	MACDE	1	0	Macrobdella decora	Macrobdella	Hirudinidae	Hirudinida	Clitellata	Annelida	Metazoa	Eukaryota
6412	HELRO	2529	22617	Helobdella robusta	Helobdella	Glossiphoniidae	Hirudinida	Clitellata	Annelida	Metazoa	Eukaryota
6413	HELTR	2	0	Helobdella triserialis	Helobdella	Glossiphoniidae	Hirudinida	Clitellata	Annelida	Metazoa	Eukaryota
6415	PLAOR	2	0	Placobdella ornata	Placobdella	Glossiphoniidae	Hirudinida	Clitellata	Annelida	Metazoa	Eukaryota
6421	HIRME	21	0	Hirudo medicinalis	Hirudo	Hirudinidae	Hirudinida	Clitellata	Annelida	Metazoa	Eukaryota
6424	LAMSP	2	0	Lamellibrachia sp.	Lamellibrachia	Siboglinidae	Sabellida	Polychaeta	Annelida	Metazoa	Eukaryota
6426	RIFPA	1	0	Riftia pachyptila	Riftia	Siboglinidae	Sabellida	Polychaeta	Annelida	Metazoa	Eukaryota
6431	URECA	5	0	Urechis caupo	Urechis	Urechidae	Xenopneusta	Polychaeta	Annelida	Metazoa	Eukaryota
6436	THEDY	1	0	Themiste dyscritum	Themiste	Themistidae	Golfingiida	Polychaeta	Annelida	Metazoa	Eukaryota
6442	PHAGO	2	0	Phascolopsis gouldii	Phascolopsis	Sipunculidae	Golfingiida	Polychaeta	Annelida	Metazoa	Eukaryota
6444	SIPCU	1	0	Siphonosoma cumanense	Siphonosoma	Sipunculidae	Golfingiida	Polychaeta	Annelida	Metazoa	Eukaryota
6447	9MOLL	4	0	NA	NA	NA	NA	NA	Mollusca	Metazoa	Eukaryota
6453	HALCO	4	0	Haliotis corrugata	Haliotis	Haliotidae	Lepetellida	Gastropoda	Mollusca	Metazoa	Eukaryota
6454	HALRU	3	0	Haliotis rufescens	Haliotis	Haliotidae	Lepetellida	Gastropoda	Mollusca	Metazoa	Eukaryota
6455	HALCR	1	0	Haliotis cracherodii	Haliotis	Haliotidae	Lepetellida	Gastropoda	Mollusca	Metazoa	Eukaryota
6456	HALFU	6	0	Haliotis fulgens	Haliotis	Haliotidae	Lepetellida	Gastropoda	Mollusca	Metazoa	Eukaryota
6457	HALKA	2	0	Haliotis kamtschatkana	Haliotis	Haliotidae	Lepetellida	Gastropoda	Mollusca	Metazoa	Eukaryota
6459	HALWA	1	0	Haliotis walallensis	Haliotis	Haliotidae	Lepetellida	Gastropoda	Mollusca	Metazoa	Eukaryota
6465	PATVU	3	0	Patella vulgata	Patella	Patellidae	NA	Gastropoda	Mollusca	Metazoa	Eukaryota
6472	CERRH	1	0	Cerithidea rhizophorarum	Cerithidea	Potamididae	NA	Gastropoda	Mollusca	Metazoa	Eukaryota
6491	CONGE	10	0	Conus geographus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
6492	CONMA	3	0	Conus magus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
6493	CONST	12	0	Conus striatus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
6494	CONTE	39	0	Conus textile	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
6495	CONTU	2	0	Conus tulipa	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
6500	APLCA	18	0	Aplysia californica	Aplysia	Aplysiidae	Aplysiida	Gastropoda	Mollusca	Metazoa	Eukaryota
6503	APLPA	1	0	Aplysia parvula	Aplysia	Aplysiidae	Aplysiida	Gastropoda	Mollusca	Metazoa	Eukaryota
6504	APLSP	2	0	Aplysia sp.	Aplysia	Aplysiidae	Aplysiida	Gastropoda	Mollusca	Metazoa	Eukaryota
6506	APLJU	1	0	Aplysia juliana	Aplysia	Aplysiidae	Aplysiida	Gastropoda	Mollusca	Metazoa	Eukaryota
6523	LYMST	14	0	Lymnaea stagnalis	Lymnaea	Lymnaeidae	NA	Gastropoda	Mollusca	Metazoa	Eukaryota
6526	BIOGL	28	42055	Biomphalaria glabrata	Biomphalaria	Planorbidae	NA	Gastropoda	Mollusca	Metazoa	Eukaryota
6530	ACHFU	2	0	Achatina fulica	Achatina	Achatinidae	Stylommatophora	Gastropoda	Mollusca	Metazoa	Eukaryota
6535	CORAP	9	0	Helix aspersa	Helix	Helicidae	Stylommatophora	Gastropoda	Mollusca	Metazoa	Eukaryota
6544	9BIVA	2	0	NA	NA	NA	NA	Bivalvia	Mollusca	Metazoa	Eukaryota
6550	MYTED	2	0	Mytilus edulis	Mytilus	Mytilidae	Mytiloida	Bivalvia	Mollusca	Metazoa	Eukaryota
6551	MYTTR	1	0	Mytilus trossulus	Mytilus	Mytilidae	Mytiloida	Bivalvia	Mollusca	Metazoa	Eukaryota
6556	ANATR	1	0	Anadara trapezia	Anadara	Arcidae	Arcoida	Bivalvia	Mollusca	Metazoa	Eukaryota
6573	MIZYE	13	29087	Mizuhopecten yessoensis	Mizuhopecten	Pectinidae	Pectinoida	Bivalvia	Mollusca	Metazoa	Eukaryota
6579	PECMA	1	0	Pecten maximus	Pecten	Pectinidae	Pectinoida	Bivalvia	Mollusca	Metazoa	Eukaryota
6584	SPISO	5	0	Spisula solidissima	Spisula	Mactridae	Veneroida	Bivalvia	Mollusca	Metazoa	Eukaryota
6604	MYAAR	1	0	Mya arenaria	Mya	Myidae	Myoida	Bivalvia	Mollusca	Metazoa	Eukaryota
6610	SEPOF	10	0	Sepia officinalis	Sepia	Sepiidae	Sepiida	Cephalopoda	Mollusca	Metazoa	Eukaryota
6613	EUPSC	1	0	Euprymna scolopes	Euprymna	Sepiolidae	Sepiolida	Cephalopoda	Mollusca	Metazoa	Eukaryota
6618	LOLFO	1	0	Loligo forbesii	Loligo	Loliginidae	Teuthida	Cephalopoda	Mollusca	Metazoa	Eukaryota
6637	TODPA	2	0	Todarodes pacificus	Todarodes	Ommastrephidae	Teuthida	Cephalopoda	Mollusca	Metazoa	Eukaryota
6657	9CRUS	118	22201	NA	NA	NA	NA	NA	Arthropoda	Metazoa	Eukaryota
6661	ARTSF	1	0	Artemia franciscana	Artemia	Artemiidae	Anostraca	Branchiopoda	Arthropoda	Metazoa	Eukaryota
6669	DAPPU	2786	24165	Daphnia pulex	Daphnia	Daphniidae	Diplostraca	Branchiopoda	Arthropoda	Metazoa	Eukaryota
6682	9EUCA	3	0	NA	NA	NA	NA	Malacostraca	Arthropoda	Metazoa	Eukaryota
6687	PENMO	7	0	Penaeus monodon	Penaeus	Penaeidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
6689	PENVA	13	24532	Penaeus vannamei	Penaeus	Penaeidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
6706	HOMAM	12	0	Homarus americanus	Homarus	Nephropidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
6707	HOMGA	11	0	Homarus gammarus	Homarus	Nephropidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
6720	PACLE	11	0	Pacifastacus leniusculus	Pacifastacus	Astacidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
6723	CHEDE	1	0	Cherax destructor	Cherax	Parastacidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
6728	PROCL	1	0	Procambarus clarkii	Procambarus	Cambaridae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
6736	PANJA	2	0	Panulirus japonicus	Panulirus	Palinuridae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
6737	PANAR	2	0	Panulirus argus	Panulirus	Palinuridae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
6741	PARCM	1	0	Paralithodes camtschaticus	Paralithodes	Lithodidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
6755	CANPG	8	0	Cancer pagurus	Cancer	Cancridae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
6759	CARMA	3	0	Carcinus maenas	Carcinus	Carcinidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
6761	SCYSE	1	0	Scylla serrata	Scylla	Portunidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
6763	CALSI	18	0	Callinectes sapidus	Callinectes	Portunidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
6807	LIBEM	1	0	Libinia emarginata	Libinia	Majidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
6819	EUPSU	1	0	Euphausia superba	Euphausia	Euphausiidae	Euphausiacea	Malacostraca	Arthropoda	Metazoa	Eukaryota
6848	CARRO	2	0	Carcinoscorpius rotundicauda	Carcinoscorpius	Limulidae	Xiphosura	Merostomata	Arthropoda	Metazoa	Eukaryota
6850	LIMPO	8	0	Limulus polyphemus	Limulus	Limulidae	Xiphosura	Merostomata	Arthropoda	Metazoa	Eukaryota
6853	TACTR	9	0	Tachypleus tridentatus	Tachypleus	Limulidae	Xiphosura	Merostomata	Arthropoda	Metazoa	Eukaryota
6854	9ARAC	172	30597	NA	NA	NA	NA	Arachnida	Arthropoda	Metazoa	Eukaryota
6858	ANDAU	4	0	Androctonus australis	Androctonus	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
6860	ANDMA	1	0	Androctonus mauritanicus	Androctonus	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
6863	HOTJU	2	0	Hottentotta judaicus	Hottentotta	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
6869	BUTOM	1	0	Buthus occitanus	Buthus	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
6871	BUTOC	3	0	Buthus occitanus	Buthus	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
6878	CENNO	6	0	Centruroides noxius	Centruroides	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
6879	CENEX	1	0	Centruroides exilicauda	Centruroides	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
6880	CENSU	1	0	Centruroides suffusus	Centruroides	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
6884	LEIHE	14	0	Leiurus quinquestriatus	Leiurus	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
6885	LEIQU	2	0	Leiurus quinquestriatus	Leiurus	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
6887	TITSE	5	0	Tityus serrulatus	Tityus	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
6892	ORTSC	1	0	Orthochirus scrobiculosus	Orthochirus	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
6904	HADVE	9	0	Hadronyche versuta	Hadronyche	Hexathelidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
6908	AGEAP	17	0	Agelenopsis aperta	Agelenopsis	Agelenidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
6918	PHONI	8	0	Phoneutria nigriventer	Phoneutria	Ctenidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
6925	LATTR	44	0	Latrodectus tredecimguttatus	Latrodectus	Theridiidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
6928	CUPSA	4	0	Cupiennius salei	Cupiennius	Ctenidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
6933	9ACAR	66	55453	NA	NA	NA	NA	Arachnida	Arthropoda	Metazoa	Eukaryota
6941	RHIMP	4	0	Rhipicephalus microplus	Rhipicephalus	Ixodidae	Ixodida	Arachnida	Arthropoda	Metazoa	Eukaryota
6945	IXOSC	2146	19058	Ixodes scapularis	Ixodes	Ixodidae	Ixodida	Arachnida	Arthropoda	Metazoa	Eukaryota
6954	DERFA	2	0	Dermatophagoides farinae	Dermatophagoides	Pyroglyphidae	Sarcoptiformes	Arachnida	Arthropoda	Metazoa	Eukaryota
6956	DERPT	1	0	Dermatophagoides pteronyssinus	Dermatophagoides	Pyroglyphidae	Sarcoptiformes	Arachnida	Arthropoda	Metazoa	Eukaryota
6958	EURMA	1	0	Euroglyphus maynei	Euroglyphus	Pyroglyphidae	Sarcoptiformes	Arachnida	Arthropoda	Metazoa	Eukaryota
6960	9HEXA	1	0	NA	NA	NA	NA	NA	Arthropoda	Metazoa	Eukaryota
6961	9ODON	1	0	NA	NA	NA	Odonata	Insecta	Arthropoda	Metazoa	Eukaryota
6973	BLAGE	7	25009	Blattella germanica	Blattella	Ectobiidae	Blattodea	Insecta	Arthropoda	Metazoa	Eukaryota
6978	PERAM	7	0	Periplaneta americana	Periplaneta	Blattidae	Blattodea	Insecta	Arthropoda	Metazoa	Eukaryota
6981	BLADI	1	0	Blaberus discoidalis	Blaberus	Blaberidae	Blattodea	Insecta	Arthropoda	Metazoa	Eukaryota
6997	ACHDO	1	0	Acheta domesticus	Acheta	Gryllidae	Orthoptera	Insecta	Arthropoda	Metazoa	Eukaryota
6999	GRYBI	2	0	Gryllus bimaculatus	Gryllus	Gryllidae	Orthoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7004	LOCMI	17	0	Locusta migratoria	Locusta	Acrididae	Orthoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7009	SCHAM	7	0	Schistocerca americana	Schistocerca	Acrididae	Orthoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7010	SCHGR	14	0	Schistocerca gregaria	Schistocerca	Acrididae	Orthoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7029	ACYPI	2930	36365	Acyrthosiphon pisum	Acyrthosiphon	Aphididae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota
7041	9COLE	1	0	NA	NA	NA	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7044	ANTGR	3	0	Anthonomus grandis	Anthonomus	Curculionidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7047	SITZE	1	0	Sitophilus zeamais	Sitophilus	Curculionidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7067	TENMO	15	0	Tenebrio molitor	Tenebrio	Tenebrionidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7070	TRICA	2257	26831	Tribolium castaneum	Tribolium	Tenebrionidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7071	TRICF	1	0	Tribolium confusum	Tribolium	Tenebrionidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7074	ZOPAT	1	0	Zophobas atratus	Zophobas	Tenebrionidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7084	ADABI	1	0	Adalia bipunctata	Adalia	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7091	BOMMO	1607	18093	Bombyx mori	Bombyx	Bombycidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7092	BOMMA	1	0	Bombyx mandarina	Bombyx	Bombycidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7102	HELVI	7	25110	Heliothis virescens	Heliothis	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7108	SPOFR	21	0	Spodoptera frugiperda	Spodoptera	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7109	SPOLI	2	0	Spodoptera littoralis	Spodoptera	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7113	HELZE	1	0	Helicoverpa zea	Helicoverpa	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7116	PIEBR	10	0	Pieris brassicae	Pieris	Pieridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7121	ANTYA	1	0	Antheraea yamamai	Antheraea	Saturniidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7127	SAMCY	1	0	Samia cynthia	Samia	Saturniidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7130	MANSE	15	0	Manduca sexta	Manduca	Sphingidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7137	GALME	1	0	Galleria mellonella	Galleria	Pyralidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7141	CHOFU	5	0	Choristoneura fumiferana	Choristoneura	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7146	PAPPO	1	0	Papilio polyxenes	Papilio	Papilionidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
7147	9DIPT	66	188563	NA	NA	NA	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
7151	CHIPA	1	0	Chironomus pallidivittatus	Chironomus	Chironomidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
7153	CHITE	2	0	Chironomus tentans	Chironomus	Chironomidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
7154	CHITU	6	0	Chironomus thummi	Chironomus	Chironomidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
7155	CHITH	12	0	Chironomus thummi	Chironomus	Chironomidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
7156	CHITP	1	0	Chironomus piger	Chironomus	Chironomidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
7159	AEDAE	2837	24118	Aedes aegypti	Aedes	Culicidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
7160	AEDAL	9	22445	Aedes albopictus	Aedes	Culicidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
7165	ANOGA	2778	21472	Anopheles gambiae	Anopheles	Culicidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
7167	ANOAL	3	18634	Anopheles albimanus	Anopheles	Culicidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
7173	ANOAR	5	20846	Anopheles arabiensis	Anopheles	Culicidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
7176	CULQU	1658	23618	Culex quinquefasciatus	Culex	Culicidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
7177	CULTA	1	0	Culex tarsalis	Culex	Culicidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
7200	LUTLO	2	0	Lutzomyia longipalpis	Lutzomyia	Psychodidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
7209	LOALO	378	14306	Loa loa	Loa	Onchocercidae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
7213	CERCA	8	0	Ceratitis capitata	Ceratitis	Tephritidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
7217	DROAN	1313	36059	Drosophila ananassae	Drosophila	Drosophilidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
7218	DROBF	1	0	Drosophila bifasciata	Drosophila	Drosophilidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
7220	DROER	2	0	Drosophila erecta	Drosophila	Drosophilidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
7221	DROFU	2	0	Drosophila funebris	Drosophila	Drosophilidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
